Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,lifting,,,START,8.266,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,21,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,lifting,,,STOP,8.466,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,27,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,assessing,,,START,8.666,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,33,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,8.733,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,35,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,8.833,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,38,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,9.233,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,50,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,teeth-hole contact,,,POINT,9.433,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,56,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,ear clapping,,,POINT,9.599,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,61,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,rotation,,Horizontal,START,9.599,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,61,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,licking,,,POINT,9.666,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,63,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,rotation,,Horizontal,STOP,9.766,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,66,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,9.799,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,67,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,translational movement,,,POINT,9.932,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,71,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,10.132,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,77,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,assessing,,,STOP,10.232,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,80,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,10.332,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,83,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,peeling,,,START,10.332,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,83,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,10.432,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,86,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,10.666,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,93,NA,
Pepp_1305,2025-06-09 19:21:39.009,,87.845,Media file(s),player #1:C:\Users\esthe\Downloads\pepper 13\Pepp_1305_10_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_12_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_15_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_16_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_4_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_5_seven.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_6_three.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_7_one.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_8_five.mp4;C:\Users\esthe\Downloads\pepper 13\Pepp_1305_9_three.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_075924.mp4;C:\Users\esthe\Downloads\pepper 13\VID_20250513_080113.mp4,0.0,7.567;7.699;6.266;6.058;9.627;13.820;6.897;7.797;8.327;8.335;6.494;8.857;2.241,30.000;30.000;30.000;120.000;120.000;30.000;30.000;240.000;120.000;30.000;30.000;120.000;120.000,Pepper,jaw movement,,,POINT,10.699,C:\Users\esthe\Downloads\pepper 13\Pepp_1305_11_three.mp4,95,NA,
