Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,bending,,,START,0.000,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,0,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,bending,,,STOP,0.300,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,9,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,grabbing peanut,,,POINT,0.300,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,9,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,lifting,,,START,0.333,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,10,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,lifting,,,STOP,0.633,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,19,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,assessing,,,START,0.733,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,22,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,0.767,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,23,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,0.800,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,24,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,1.033,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,31,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Horizontal,START,1.067,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,32,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,1.167,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,35,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Horizontal,STOP,1.333,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,40,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,1.400,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,42,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,1.600,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,48,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,1.733,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,52,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,sniffing,,,POINT,1.867,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,56,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,2.033,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,61,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,2.200,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,66,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,START,2.233,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,67,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,STOP,2.733,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,82,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,teeth-hole contact,,,POINT,2.800,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,84,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,START,2.833,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,85,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,STOP,2.900,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,87,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,jaw movement,,,POINT,2.933,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,88,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,START,3.000,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,90,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Vertical,STOP,3.133,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,94,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,teeth-hole contact,,,POINT,3.166,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,95,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,3.266,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,98,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,licking,,,POINT,3.533,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,106,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Horizontal,START,3.566,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,107,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,rotation,,Horizontal,STOP,3.766,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,113,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,teeth-hole contact,,,POINT,3.800,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,114,NA,
repo_1405_1,2025-07-10 15:00:01.859,,66.827,Media file(s),player #1:C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_4_one(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_5_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_6_three(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_7_five(1).mp4;C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_8_seven(1).mp4,0.0,5.866;7.366;10.934;12.233;9.600;21.097,30.000;30.000;30.000;30.000;30.000;30.000,Repousse,assessing,,,STOP,3.833,C:\Users\esthe\Downloads\repousse 14 1 _\Repo_1405_3_five(1).mp4,115,NA,
