Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,ear clapping,,,POINT,17.465,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,44,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,17.498,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,45,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,18.032,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,61,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,18.232,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,67,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,18.465,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,74,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,18.665,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,80,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,jaw movement,,,POINT,19.099,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,93,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,ear clapping,,,POINT,19.499,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,105,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,peeling,,,STOP,19.765,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,114,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,eating,,,START,19.899,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,117,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,ear clapping,,,POINT,20.265,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,128,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,ear clapping,,,POINT,23.332,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,220,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,eating,,,STOP,23.399,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,222,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,explore,,,START,23.665,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4,0,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,explore,,,STOP,26.231,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,77,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,bending,,,START,26.331,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,80,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,sniffing,,,POINT,26.532,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,86,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,bending,,,STOP,26.765,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,93,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,grabbing peanut,,,POINT,26.765,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,93,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,lifting,,,START,26.798,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,94,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,lifting,,,STOP,27.098,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,103,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,target,,,START,27.198,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,106,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,target,,,STOP,40.931,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,518,NA,
dote_1505,2025-07-11 11:43:55.464,,103.115,Media file(s),player #1:C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_10_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_11_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_12_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_4_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_5_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_6_seven.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_7_onehalf.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_8_five.mp4;C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_9_two.mp4,0.0,3.601;12.399;7.668;18.066;7.932;7.502;13.768;11.762;7.664;12.764,30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000,Dote,bending,,,START,41.730,C:\Users\esthe\Downloads\white dot 15 _\Dote_1505_13_one.mp4,0,NA,
